A,0001090872
B,0000009984
C,0000831001
D,0000715957
E,0001002242
F,0000037996
G,0001398659
H,0001468174
I,0001525773
J,None
K,0000055067
L,0000060086
M,0000794367
N,0001117106
O,0000726728
P,0001230276
Q,0001478242
R,0000085961
S,0000101830
T,0000732717
U,None
V,0001403161
W,0001616707
X,0001163302
Y,0000775368
Z,0001617640
